Booking_ID,Booking_Status,Booking_Value,Customer_ID,Driver_ID,Pickup_Location,Drop_Location,Ride_Distance(km),Ride_Time(min),Date,Time,Vehicle_Type,Vehicle_Image,Payment_Method,Customer_Rating,Driver_Rating,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Total_Bookings,Canceled_Bookings,Canceled_Percentage,V_TAT,C_TAT
RAP20250700116,Cancelled,62.21,CUST_6573,DR_129,Pune,Bengaluru,6.59,44,2025-07-30,18:16:00,Auto,rapido_bike.png,UPI,4.2,3.8,0.0,1.0,0.0,None,950.0,103.0,10.84,20.0,28.0
RAP20250700117,Completed,73.05,CUST_2827,DR_259,Delhi,Chennai,17.07,41,2025-07-13,03:31:00,Bike,rapido_auto.png,Wallet,3.2,3.9,0.0,0.0,0.0,None,972.0,114.0,11.73,19.0,20.0
RAP20250700118,Completed,116.48,CUST_5808,DR_294,Pune,Delhi,9.76,55,2025-01-07,13:07:00,Auto,rapido_auto.png,Cash,4.1,3.7,0.0,0.0,0.0,None,979.0,112.0,11.44,29.0,35.0
RAP20250700119,Cancelled,52.18,CUST_8123,DR_523,Bengaluru,Delhi,21.08,15,2025-07-27,03:06:00,Bike,rapido_bike.png,UPI,3.5,4.3,1.0,0.0,0.0,None,961.0,112.0,11.65,5.0,30.0
RAP20250700120,Completed,68.1,CUST_3591,DR_368,Hyderabad,Chennai,11.79,11,2025-11-07,09:32:00,Auto,rapido_bike.png,UPI,3.4,3.7,0.0,0.0,0.0,None,994.0,124.0,12.47,26.0,21.0
RAP20250700121,Completed,106.77,CUST_8433,DR_882,Chennai,Delhi,2.97,53,2025-07-18,07:10:00,Bike,rapido_bike.png,Wallet,4.7,3.1,0.0,0.0,0.0,None,977.0,117.0,11.98,23.0,10.0
RAP20250700122,Cancelled,102.53,CUST_1053,DR_219,Delhi,Chennai,13.94,7,2025-07-27,08:48:00,Bike,rapido_auto.png,UPI,3.1,5.0,0.0,1.0,0.0,None,961.0,112.0,11.65,13.0,17.0
RAP20250700123,Completed,194.84,CUST_5315,DR_806,Chennai,Chennai,15.78,41,2025-07-23,22:02:00,Auto,rapido_auto.png,Cash,4.7,3.5,0.0,0.0,0.0,None,952.0,96.0,10.08,12.0,8.0
RAP20250700124,Completed,46.45,CUST_9201,DR_742,Bengaluru,Delhi,9.01,29,2025-07-25,19:25:00,Bike,rapido_auto.png,Wallet,3.0,3.6,0.0,0.0,0.0,None,964.0,134.0,13.9,16.0,13.0
RAP20250700125,Completed,219.3,CUST_3927,DR_546,Chennai,Hyderabad,3.32,41,2025-06-07,23:21:00,Auto,rapido_auto.png,Card,4.9,4.8,0.0,0.0,0.0,None,987.0,120.0,12.16,29.0,15.0
RAP20250700126,Completed,209.57,CUST_9317,DR_722,Bengaluru,Delhi,19.2,24,2025-07-31,04:59:00,Bike,rapido_bike.png,Cash,4.4,3.4,0.0,0.0,0.0,None,966.0,106.0,10.97,5.0,28.0
RAP20250700127,Completed,198.52,CUST_2743,DR_344,Delhi,Hyderabad,14.21,31,2025-03-07,21:26:00,Bike,rapido_bike.png,Wallet,3.1,3.7,0.0,0.0,0.0,None,940.0,109.0,11.6,13.0,15.0
RAP20250700128,Cancelled,98.06,CUST_5889,DR_533,Bengaluru,Delhi,6.43,47,2025-12-07,02:08:00,Bike,rapido_bike.png,UPI,4.8,4.7,0.0,1.0,0.0,None,1006.0,117.0,11.63,6.0,20.0
RAP20250700129,Completed,211.03,CUST_9317,DR_618,Delhi,Hyderabad,5.9,48,2025-07-27,03:24:00,Auto,rapido_auto.png,Cash,4.6,4.9,0.0,0.0,0.0,None,961.0,112.0,11.65,28.0,30.0
RAP20250700130,Completed,70.22,CUST_4258,DR_293,Delhi,Delhi,14.33,12,2025-07-13,13:45:00,Bike,rapido_auto.png,UPI,3.4,3.5,0.0,0.0,0.0,None,972.0,114.0,11.73,8.0,34.0
RAP20250700131,Completed,57.37,CUST_3504,DR_424,Chennai,Pune,8.78,24,2025-08-07,18:19:00,Bike,rapido_bike.png,UPI,3.9,4.2,0.0,0.0,0.0,None,929.0,118.0,12.7,5.0,24.0
RAP20250700132,Completed,39.89,CUST_7126,DR_740,Pune,Pune,17.74,52,2025-07-21,16:05:00,Bike,rapido_auto.png,UPI,4.0,4.9,0.0,0.0,0.0,None,970.0,108.0,11.13,17.0,10.0
RAP20250700133,Completed,236.65,CUST_3646,DR_724,Pune,Chennai,9.7,25,2025-10-07,22:54:00,Bike,rapido_bike.png,UPI,4.8,3.5,0.0,0.0,0.0,None,953.0,113.0,11.86,14.0,27.0
RAP20250700134,Completed,97.76,CUST_9837,DR_705,Pune,Bengaluru,12.56,41,2025-07-17,20:03:00,Bike,rapido_auto.png,Wallet,4.3,4.6,0.0,0.0,0.0,None,994.0,133.0,13.38,8.0,36.0
RAP20250700135,Incomplete,231.88,CUST_9689,DR_167,Hyderabad,Pune,2.9,39,2025-07-13,00:04:00,Bike,rapido_auto.png,UPI,4.2,3.2,0.0,0.0,1.0,Driver delayed,972.0,114.0,11.73,9.0,14.0
RAP20250700136,Completed,89.97,CUST_1009,DR_523,Chennai,Pune,12.33,13,2025-05-07,02:10:00,Auto,rapido_bike.png,Wallet,3.8,4.2,0.0,0.0,0.0,None,1003.0,114.0,11.37,17.0,5.0
RAP20250700137,Completed,229.66,CUST_6310,DR_967,Bengaluru,Delhi,1.74,53,2025-07-07,22:13:00,Auto,rapido_bike.png,Wallet,4.4,3.3,0.0,0.0,0.0,None,969.0,111.0,11.46,5.0,33.0
RAP20250700138,Completed,228.86,CUST_9005,DR_573,Pune,Bengaluru,9.98,27,2025-06-07,07:44:00,Bike,rapido_bike.png,UPI,5.0,4.9,0.0,0.0,0.0,None,987.0,120.0,12.16,28.0,21.0
RAP20250700139,Completed,233.21,CUST_1319,DR_544,Chennai,Delhi,8.79,35,2025-02-07,00:07:00,Bike,rapido_auto.png,UPI,4.8,4.5,0.0,0.0,0.0,None,998.0,122.0,12.22,19.0,9.0
RAP20250700140,Incomplete,139.15,CUST_2832,DR_380,Hyderabad,Delhi,19.27,48,2025-10-07,13:29:00,Bike,rapido_bike.png,Wallet,3.8,4.3,0.0,0.0,1.0,Customer not found,953.0,113.0,11.86,17.0,30.0
RAP20250700141,Incomplete,220.51,CUST_6947,DR_115,Chennai,Chennai,19.57,34,2025-07-19,18:52:00,Auto,rapido_bike.png,UPI,4.5,4.1,0.0,0.0,1.0,Customer cancelled early,980.0,121.0,12.35,18.0,31.0
RAP20250700142,Completed,239.17,CUST_6038,DR_956,Bengaluru,Delhi,11.34,29,2025-07-29,12:21:00,Auto,rapido_auto.png,Wallet,3.4,4.1,0.0,0.0,0.0,None,969.0,105.0,10.84,20.0,21.0
RAP20250700143,Completed,101.42,CUST_4923,DR_349,Pune,Delhi,24.43,34,2025-02-07,11:40:00,Auto,rapido_auto.png,UPI,3.5,4.1,0.0,0.0,0.0,None,998.0,122.0,12.22,23.0,35.0
RAP20250700144,Completed,122.15,CUST_1949,DR_250,Bengaluru,Chennai,7.38,9,2025-05-07,12:41:00,Bike,rapido_bike.png,Cash,4.1,4.8,0.0,0.0,0.0,None,1003.0,114.0,11.37,20.0,7.0
RAP20250700145,Completed,188.23,CUST_4946,DR_330,Hyderabad,Delhi,5.4,30,2025-07-16,14:57:00,Bike,rapido_auto.png,Cash,3.1,3.6,0.0,0.0,0.0,None,935.0,112.0,11.98,29.0,5.0
RAP20250700146,Completed,96.08,CUST_2290,DR_900,Bengaluru,Bengaluru,20.64,9,2025-07-24,07:11:00,Bike,rapido_bike.png,UPI,3.1,3.6,0.0,0.0,0.0,None,922.0,108.0,11.71,11.0,6.0
RAP20250700147,Completed,195.84,CUST_2403,DR_691,Hyderabad,Chennai,13.49,21,2025-07-29,07:35:00,Bike,rapido_auto.png,UPI,3.8,4.4,0.0,0.0,0.0,None,969.0,105.0,10.84,25.0,20.0
RAP20250700148,Completed,46.26,CUST_8962,DR_782,Bengaluru,Pune,6.09,18,2025-10-07,23:41:00,Bike,rapido_auto.png,UPI,3.4,4.1,0.0,0.0,0.0,None,953.0,113.0,11.86,20.0,26.0
RAP20250700149,Completed,145.17,CUST_2133,DR_169,Hyderabad,Delhi,9.32,28,2025-07-23,06:24:00,Bike,rapido_bike.png,UPI,4.8,3.7,0.0,0.0,0.0,None,952.0,96.0,10.08,23.0,21.0
RAP20250700150,Completed,56.91,CUST_9727,DR_830,Chennai,Bengaluru,3.72,26,2025-07-07,16:19:00,Bike,rapido_auto.png,Card,4.8,4.4,0.0,0.0,0.0,None,969.0,111.0,11.46,11.0,15.0
RAP20250700151,Cancelled,94.53,CUST_3060,DR_685,Chennai,Hyderabad,17.86,5,2025-07-22,03:18:00,Bike,rapido_auto.png,UPI,3.8,4.0,0.0,1.0,0.0,None,963.0,115.0,11.94,9.0,20.0
RAP20250700152,Completed,86.9,CUST_3103,DR_851,Chennai,Chennai,13.17,44,2025-07-17,07:19:00,Auto,rapido_bike.png,Cash,4.8,4.0,0.0,0.0,0.0,None,994.0,133.0,13.38,7.0,35.0
RAP20250700153,Completed,214.57,CUST_8787,DR_333,Chennai,Chennai,14.76,33,2025-07-17,09:25:00,Bike,rapido_bike.png,UPI,5.0,3.3,0.0,0.0,0.0,None,994.0,133.0,13.38,24.0,38.0
RAP20250700154,Completed,72.57,CUST_3705,DR_774,Bengaluru,Delhi,3.25,57,2025-04-07,05:11:00,Auto,rapido_auto.png,Cash,4.1,3.3,0.0,0.0,0.0,None,952.0,117.0,12.29,8.0,10.0
RAP20250700155,Incomplete,207.86,CUST_5342,DR_283,Delhi,Delhi,17.93,19,2025-08-07,16:01:00,Bike,rapido_auto.png,UPI,4.7,4.6,0.0,0.0,1.0,Driver delayed,929.0,118.0,12.7,8.0,34.0
RAP20250700156,Completed,204.67,CUST_9645,DR_451,Hyderabad,Chennai,8.4,35,2025-07-17,23:31:00,Auto,rapido_auto.png,Wallet,3.2,4.1,0.0,0.0,0.0,None,994.0,133.0,13.38,13.0,34.0
RAP20250700157,Completed,139.75,CUST_7932,DR_243,Hyderabad,Delhi,5.26,41,2025-05-07,08:42:00,Bike,rapido_auto.png,Wallet,3.1,3.8,0.0,0.0,0.0,None,1003.0,114.0,11.37,16.0,26.0
RAP20250700158,Completed,81.45,CUST_4470,DR_907,Delhi,Delhi,11.48,58,2025-07-13,19:41:00,Bike,rapido_auto.png,UPI,3.0,4.8,0.0,0.0,0.0,None,972.0,114.0,11.73,6.0,21.0
RAP20250700159,Completed,79.92,CUST_9835,DR_646,Hyderabad,Bengaluru,21.58,41,2025-07-14,01:20:00,Auto,rapido_bike.png,Wallet,3.6,4.7,0.0,0.0,0.0,None,957.0,113.0,11.81,17.0,6.0
RAP20250700160,Completed,132.28,CUST_4295,DR_252,Hyderabad,Bengaluru,10.23,51,2025-06-07,06:32:00,Bike,rapido_auto.png,Wallet,5.0,4.5,0.0,0.0,0.0,None,987.0,120.0,12.16,5.0,7.0
RAP20250700161,Completed,31.94,CUST_6107,DR_750,Chennai,Bengaluru,4.06,45,2025-07-13,21:55:00,Bike,rapido_bike.png,UPI,3.2,4.0,0.0,0.0,0.0,None,972.0,114.0,11.73,8.0,32.0
RAP20250700162,Completed,146.9,CUST_7537,DR_924,Hyderabad,Pune,23.64,27,2025-01-07,23:36:00,Auto,rapido_bike.png,Cash,3.7,3.7,0.0,0.0,0.0,None,979.0,112.0,11.44,8.0,9.0
RAP20250700163,Completed,239.61,CUST_7118,DR_511,Hyderabad,Chennai,16.52,34,2025-12-07,20:00:00,Auto,rapido_auto.png,Wallet,4.2,3.8,0.0,0.0,0.0,None,1006.0,117.0,11.63,21.0,29.0
RAP20250700164,Completed,64.04,CUST_8177,DR_924,Pune,Chennai,8.59,29,2025-07-27,10:46:00,Auto,rapido_auto.png,UPI,4.4,4.7,0.0,0.0,0.0,None,961.0,112.0,11.65,11.0,12.0
RAP20250700165,Completed,156.14,CUST_9479,DR_565,Hyderabad,Delhi,15.2,48,2025-07-07,19:23:00,Bike,rapido_auto.png,Wallet,3.3,4.3,0.0,0.0,0.0,None,969.0,111.0,11.46,13.0,16.0
RAP20250700166,Cancelled,241.59,CUST_8397,DR_204,Delhi,Delhi,3.62,7,2025-07-14,00:39:00,Bike,rapido_bike.png,Cash,4.8,3.7,1.0,0.0,0.0,None,957.0,113.0,11.81,13.0,10.0
RAP20250700167,Completed,219.31,CUST_2982,DR_279,Hyderabad,Chennai,14.76,30,2025-07-13,23:17:00,Bike,rapido_bike.png,UPI,4.7,3.6,0.0,0.0,0.0,None,972.0,114.0,11.73,24.0,16.0
RAP20250700168,Completed,217.08,CUST_5061,DR_489,Delhi,Delhi,20.75,18,2025-07-20,05:33:00,Bike,rapido_auto.png,UPI,3.2,4.0,0.0,0.0,0.0,None,906.0,109.0,12.03,14.0,32.0
RAP20250700169,Completed,210.81,CUST_4681,DR_716,Hyderabad,Bengaluru,4.75,29,2025-07-24,20:04:00,Bike,rapido_auto.png,Wallet,3.2,4.4,0.0,0.0,0.0,None,922.0,108.0,11.71,23.0,20.0
RAP20250700170,Completed,97.99,CUST_2049,DR_346,Delhi,Hyderabad,21.11,46,2025-10-07,13:34:00,Bike,rapido_auto.png,Cash,3.1,4.8,0.0,0.0,0.0,None,953.0,113.0,11.86,16.0,38.0
RAP20250700171,Completed,225.94,CUST_6539,DR_572,Hyderabad,Pune,14.49,43,2025-09-07,07:25:00,Bike,rapido_auto.png,Wallet,5.0,4.6,0.0,0.0,0.0,None,986.0,119.0,12.07,23.0,19.0
RAP20250700172,Completed,237.09,CUST_1344,DR_697,Hyderabad,Bengaluru,6.02,21,2025-07-30,04:21:00,Auto,rapido_bike.png,Cash,4.6,3.7,0.0,0.0,0.0,None,950.0,103.0,10.84,19.0,21.0
RAP20250700173,Completed,139.07,CUST_4770,DR_366,Pune,Bengaluru,6.47,28,2025-07-19,14:31:00,Bike,rapido_auto.png,UPI,4.9,4.7,0.0,0.0,0.0,None,980.0,121.0,12.35,5.0,34.0
RAP20250700174,Completed,108.01,CUST_4608,DR_719,Pune,Delhi,22.25,18,2025-07-14,05:05:00,Bike,rapido_bike.png,UPI,4.0,3.3,0.0,0.0,0.0,None,957.0,113.0,11.81,17.0,19.0
RAP20250700175,Completed,121.13,CUST_1117,DR_966,Hyderabad,Pune,12.68,57,2025-07-30,00:44:00,Bike,rapido_bike.png,Cash,4.9,4.3,0.0,0.0,0.0,None,950.0,103.0,10.84,16.0,10.0
RAP20250700176,Completed,103.53,CUST_2163,DR_739,Pune,Hyderabad,8.15,31,2025-07-26,16:31:00,Bike,rapido_auto.png,Wallet,3.2,4.8,0.0,0.0,0.0,None,1009.0,133.0,13.18,28.0,21.0
RAP20250700177,Completed,76.73,CUST_1964,DR_681,Bengaluru,Hyderabad,7.43,21,2025-07-30,05:29:00,Bike,rapido_auto.png,Cash,3.6,3.7,0.0,0.0,0.0,None,950.0,103.0,10.84,14.0,14.0
RAP20250700178,Completed,166.06,CUST_4750,DR_428,Bengaluru,Delhi,10.9,49,2025-04-07,09:59:00,Bike,rapido_bike.png,Wallet,4.6,3.5,0.0,0.0,0.0,None,952.0,117.0,12.29,8.0,21.0
RAP20250700179,Cancelled,153.77,CUST_2104,DR_965,Chennai,Pune,19.78,48,2025-07-22,03:03:00,Bike,rapido_auto.png,UPI,3.4,4.0,1.0,0.0,0.0,None,963.0,115.0,11.94,10.0,31.0
RAP20250700180,Completed,131.77,CUST_1514,DR_980,Chennai,Bengaluru,2.13,15,2025-07-26,11:37:00,Bike,rapido_auto.png,UPI,3.6,3.1,0.0,0.0,0.0,None,1009.0,133.0,13.18,8.0,16.0
RAP20250700181,Completed,51.09,CUST_6413,DR_269,Bengaluru,Bengaluru,4.03,18,2025-07-18,02:58:00,Bike,rapido_bike.png,UPI,3.2,3.7,0.0,0.0,0.0,None,977.0,117.0,11.98,22.0,23.0
RAP20250700182,Completed,205.32,CUST_2160,DR_290,Chennai,Chennai,11.95,16,2025-05-07,11:47:00,Bike,rapido_auto.png,Wallet,3.5,4.0,0.0,0.0,0.0,None,1003.0,114.0,11.37,11.0,16.0
RAP20250700183,Cancelled,68.49,CUST_9423,DR_420,Hyderabad,Bengaluru,22.83,11,2025-07-29,14:57:00,Auto,rapido_bike.png,UPI,4.6,4.8,1.0,0.0,0.0,None,969.0,105.0,10.84,17.0,8.0
RAP20250700184,Cancelled,55.2,CUST_4899,DR_289,Hyderabad,Hyderabad,22.26,55,2025-07-16,18:32:00,Bike,rapido_auto.png,UPI,3.0,4.6,1.0,0.0,0.0,None,935.0,112.0,11.98,6.0,6.0
RAP20250700185,Completed,167.08,CUST_5562,DR_729,Chennai,Hyderabad,19.86,48,2025-07-17,23:53:00,Auto,rapido_bike.png,Cash,4.5,3.7,0.0,0.0,0.0,None,994.0,133.0,13.38,27.0,19.0
RAP20250700186,Completed,117.7,CUST_8953,DR_524,Bengaluru,Pune,24.5,41,2025-07-19,23:56:00,Bike,rapido_bike.png,Wallet,3.7,4.0,0.0,0.0,0.0,None,980.0,121.0,12.35,20.0,12.0
RAP20250700187,Completed,43.16,CUST_4510,DR_879,Delhi,Bengaluru,4.03,37,2025-07-16,02:23:00,Bike,rapido_bike.png,Cash,4.1,5.0,0.0,0.0,0.0,None,935.0,112.0,11.98,27.0,9.0
RAP20250700188,Completed,108.23,CUST_9834,DR_363,Hyderabad,Bengaluru,22.26,49,2025-07-26,10:21:00,Bike,rapido_bike.png,UPI,4.9,4.3,0.0,0.0,0.0,None,1009.0,133.0,13.18,6.0,10.0
RAP20250700189,Completed,199.79,CUST_3167,DR_364,Pune,Bengaluru,1.97,52,2025-04-07,02:35:00,Auto,rapido_auto.png,Wallet,4.9,4.4,0.0,0.0,0.0,None,952.0,117.0,12.29,22.0,18.0
RAP20250700190,Completed,165.35,CUST_8744,DR_408,Delhi,Hyderabad,11.25,57,2025-07-23,09:37:00,Bike,rapido_auto.png,UPI,3.6,3.5,0.0,0.0,0.0,None,952.0,96.0,10.08,11.0,24.0
RAP20250700191,Completed,109.81,CUST_4981,DR_800,Pune,Hyderabad,6.8,53,2025-07-26,11:45:00,Bike,rapido_bike.png,Wallet,3.9,3.2,0.0,0.0,0.0,None,1009.0,133.0,13.18,23.0,30.0
RAP20250700192,Cancelled,72.2,CUST_8749,DR_632,Hyderabad,Delhi,10.03,21,2025-07-18,11:10:00,Bike,rapido_bike.png,Wallet,4.9,3.1,1.0,0.0,0.0,None,977.0,117.0,11.98,24.0,27.0
RAP20250700193,Cancelled,169.0,CUST_7669,DR_385,Chennai,Chennai,24.39,22,2025-07-16,19:27:00,Bike,rapido_bike.png,UPI,4.0,4.7,0.0,1.0,0.0,None,935.0,112.0,11.98,9.0,17.0
RAP20250700194,Completed,225.26,CUST_4119,DR_878,Pune,Bengaluru,9.23,41,2025-07-22,08:15:00,Bike,rapido_auto.png,Wallet,3.6,3.0,0.0,0.0,0.0,None,963.0,115.0,11.94,23.0,15.0
RAP20250700195,Completed,172.18,CUST_2545,DR_354,Bengaluru,Delhi,16.29,8,2025-01-07,20:20:00,Bike,rapido_auto.png,UPI,3.9,4.7,0.0,0.0,0.0,None,979.0,112.0,11.44,21.0,16.0
RAP20250700196,Completed,208.84,CUST_2588,DR_920,Pune,Pune,17.68,39,2025-07-16,04:08:00,Bike,rapido_auto.png,Card,3.1,4.7,0.0,0.0,0.0,None,935.0,112.0,11.98,19.0,33.0
RAP20250700197,Completed,144.74,CUST_8062,DR_864,Bengaluru,Bengaluru,14.41,21,2025-07-22,03:30:00,Auto,rapido_bike.png,UPI,4.3,3.7,0.0,0.0,0.0,None,963.0,115.0,11.94,15.0,8.0
RAP20250700198,Cancelled,187.95,CUST_6804,DR_744,Delhi,Bengaluru,3.64,57,2025-07-13,06:08:00,Bike,rapido_bike.png,Wallet,4.3,3.4,1.0,0.0,0.0,None,972.0,114.0,11.73,11.0,26.0
RAP20250700199,Cancelled,227.17,CUST_7939,DR_539,Delhi,Delhi,21.62,53,2025-07-29,17:19:00,Auto,rapido_bike.png,UPI,4.1,3.3,0.0,1.0,0.0,None,969.0,105.0,10.84,10.0,14.0
RAP20250700200,Completed,200.1,CUST_7735,DR_885,Chennai,Chennai,20.0,20,2025-01-07,04:16:00,Auto,rapido_auto.png,Cash,3.1,3.4,0.0,0.0,0.0,None,979.0,112.0,11.44,12.0,11.0
RAP20250700201,Completed,230.17,CUST_8651,DR_820,Bengaluru,Pune,19.11,7,2025-07-21,16:30:00,Bike,rapido_auto.png,Wallet,3.5,3.7,0.0,0.0,0.0,None,970.0,108.0,11.13,25.0,8.0
RAP20250700202,Completed,124.85,CUST_1887,DR_847,Chennai,Pune,22.9,23,2025-07-18,20:42:00,Bike,rapido_auto.png,UPI,4.9,3.9,0.0,0.0,0.0,None,977.0,117.0,11.98,27.0,16.0
RAP20250700203,Completed,228.93,CUST_2612,DR_655,Pune,Pune,9.66,23,2025-07-13,05:36:00,Bike,rapido_bike.png,UPI,4.0,3.6,0.0,0.0,0.0,None,972.0,114.0,11.73,11.0,17.0
RAP20250700204,Cancelled,166.74,CUST_1993,DR_545,Chennai,Hyderabad,15.04,10,2025-07-22,17:03:00,Bike,rapido_auto.png,Wallet,4.1,3.1,1.0,0.0,0.0,None,963.0,115.0,11.94,5.0,13.0
RAP20250700205,Completed,221.41,CUST_7596,DR_619,Pune,Chennai,19.91,23,2025-09-07,21:10:00,Auto,rapido_auto.png,UPI,4.1,3.9,0.0,0.0,0.0,None,986.0,119.0,12.07,23.0,23.0
RAP20250700206,Completed,38.66,CUST_6559,DR_215,Delhi,Bengaluru,11.94,18,2025-01-07,00:57:00,Auto,rapido_bike.png,Cash,4.3,4.8,0.0,0.0,0.0,None,979.0,112.0,11.44,17.0,37.0
RAP20250700207,Completed,174.73,CUST_2790,DR_993,Chennai,Chennai,24.13,48,2025-07-14,04:39:00,Auto,rapido_bike.png,Wallet,4.6,4.3,0.0,0.0,0.0,None,957.0,113.0,11.81,10.0,30.0
RAP20250700208,Completed,216.55,CUST_5073,DR_218,Delhi,Chennai,21.44,27,2025-07-18,02:41:00,Bike,rapido_auto.png,Wallet,3.8,3.1,0.0,0.0,0.0,None,977.0,117.0,11.98,16.0,35.0
RAP20250700209,Completed,68.32,CUST_4139,DR_176,Pune,Chennai,13.97,17,2025-07-29,14:11:00,Bike,rapido_auto.png,Wallet,3.5,4.7,0.0,0.0,0.0,None,969.0,105.0,10.84,13.0,17.0
RAP20250700210,Completed,175.59,CUST_4116,DR_416,Bengaluru,Chennai,4.96,45,2025-07-15,12:20:00,Auto,rapido_auto.png,UPI,3.1,3.2,0.0,0.0,0.0,None,958.0,109.0,11.38,18.0,32.0
RAP20250700211,Completed,211.49,CUST_9786,DR_901,Hyderabad,Chennai,13.34,33,2025-10-07,03:41:00,Bike,rapido_bike.png,Wallet,4.3,3.5,0.0,0.0,0.0,None,953.0,113.0,11.86,16.0,25.0
RAP20250700212,Completed,93.35,CUST_8350,DR_327,Pune,Hyderabad,6.36,15,2025-04-07,20:15:00,Auto,rapido_bike.png,UPI,3.7,3.2,0.0,0.0,0.0,None,952.0,117.0,12.29,6.0,5.0
RAP20250700213,Completed,119.15,CUST_3296,DR_326,Pune,Delhi,11.05,54,2025-07-30,23:16:00,Bike,rapido_bike.png,Cash,4.5,4.7,0.0,0.0,0.0,None,950.0,103.0,10.84,25.0,13.0
RAP20250700214,Completed,155.29,CUST_7912,DR_147,Hyderabad,Chennai,7.74,13,2025-07-31,04:02:00,Bike,rapido_auto.png,UPI,4.1,4.1,0.0,0.0,0.0,None,966.0,106.0,10.97,24.0,38.0
RAP20250700215,Completed,144.22,CUST_4006,DR_536,Hyderabad,Bengaluru,20.6,7,2025-07-17,09:40:00,Bike,rapido_bike.png,Cash,4.3,4.4,0.0,0.0,0.0,None,994.0,133.0,13.38,28.0,6.0
RAP20250700216,Completed,38.62,CUST_5563,DR_363,Delhi,Chennai,7.6,32,2025-07-19,10:53:00,Bike,rapido_bike.png,UPI,4.6,3.6,0.0,0.0,0.0,None,980.0,121.0,12.35,23.0,29.0
RAP20250700217,Completed,51.71,CUST_8579,DR_124,Pune,Pune,15.4,14,2025-07-22,15:33:00,Bike,rapido_auto.png,Wallet,3.0,5.0,0.0,0.0,0.0,None,963.0,115.0,11.94,23.0,9.0
RAP20250700218,Completed,52.1,CUST_5092,DR_719,Pune,Pune,2.73,33,2025-07-23,03:15:00,Auto,rapido_auto.png,UPI,4.1,3.8,0.0,0.0,0.0,None,952.0,96.0,10.08,10.0,38.0
RAP20250700219,Completed,87.7,CUST_2235,DR_824,Chennai,Pune,19.22,23,2025-07-19,03:18:00,Bike,rapido_bike.png,UPI,4.2,4.6,0.0,0.0,0.0,None,980.0,121.0,12.35,22.0,25.0
RAP20250700220,Cancelled,84.09,CUST_8260,DR_632,Hyderabad,Pune,12.05,8,2025-07-17,11:48:00,Bike,rapido_auto.png,UPI,3.1,4.0,1.0,0.0,0.0,None,994.0,133.0,13.38,24.0,10.0
RAP20250700221,Completed,193.29,CUST_2604,DR_125,Bengaluru,Chennai,11.27,44,2025-07-27,12:08:00,Bike,rapido_bike.png,Wallet,4.0,3.1,0.0,0.0,0.0,None,961.0,112.0,11.65,14.0,38.0
RAP20250700222,Completed,156.0,CUST_1828,DR_428,Pune,Pune,11.73,20,2025-10-07,23:23:00,Bike,rapido_bike.png,Cash,4.6,4.3,0.0,0.0,0.0,None,953.0,113.0,11.86,28.0,35.0
RAP20250700223,Completed,198.07,CUST_9856,DR_675,Chennai,Hyderabad,18.25,29,2025-08-07,07:03:00,Auto,rapido_auto.png,Card,3.3,4.2,0.0,0.0,0.0,None,929.0,118.0,12.7,21.0,22.0
RAP20250700224,Completed,45.38,CUST_1241,DR_611,Bengaluru,Chennai,11.63,39,2025-04-07,06:03:00,Bike,rapido_bike.png,Wallet,4.2,4.4,0.0,0.0,0.0,None,952.0,117.0,12.29,27.0,15.0
RAP20250700225,Completed,136.75,CUST_2528,DR_590,Delhi,Delhi,18.83,42,2025-07-13,04:17:00,Bike,rapido_auto.png,Cash,4.1,4.6,0.0,0.0,0.0,None,972.0,114.0,11.73,27.0,12.0
RAP20250700226,Completed,101.23,CUST_4872,DR_187,Chennai,Pune,8.15,18,2025-07-20,02:14:00,Bike,rapido_bike.png,UPI,3.9,4.1,0.0,0.0,0.0,None,906.0,109.0,12.03,7.0,37.0
RAP20250700227,Incomplete,216.99,CUST_3724,DR_961,Bengaluru,Chennai,24.07,56,2025-07-23,00:00:00,Bike,rapido_bike.png,UPI,5.0,3.1,0.0,0.0,1.0,Customer not found,952.0,96.0,10.08,20.0,7.0
RAP20250700228,Completed,185.71,CUST_7658,DR_441,Pune,Hyderabad,13.5,58,2025-06-07,03:07:00,Auto,rapido_bike.png,UPI,3.9,3.7,0.0,0.0,0.0,None,987.0,120.0,12.16,9.0,16.0
RAP20250700229,Cancelled,221.24,CUST_8956,DR_424,Chennai,Bengaluru,15.21,10,2025-07-30,06:04:00,Bike,rapido_auto.png,Cash,5.0,3.0,0.0,1.0,0.0,None,950.0,103.0,10.84,20.0,11.0
RAP20250700230,Completed,40.21,CUST_8886,DR_819,Hyderabad,Chennai,17.83,17,2025-07-27,09:27:00,Bike,rapido_bike.png,Wallet,3.6,4.1,0.0,0.0,0.0,None,961.0,112.0,11.65,9.0,34.0
RAP20250700231,Completed,188.58,CUST_4502,DR_456,Bengaluru,Delhi,15.24,25,2025-06-07,09:53:00,Bike,rapido_auto.png,Wallet,4.4,3.3,0.0,0.0,0.0,None,987.0,120.0,12.16,12.0,32.0
