Customer_ID,Total_Rides,Customer_Segment
CUST_2133,2,Occasional
CUST_2134,4,Occasional
CUST_2136,2,Occasional
CUST_2137,5,Occasional
CUST_2138,1,One-time
CUST_2139,2,Occasional
CUST_2140,5,Occasional
CUST_2141,1,One-time
CUST_2142,1,One-time
CUST_2143,2,Occasional
CUST_2144,3,Occasional
CUST_2145,1,One-time
CUST_2146,3,Occasional
CUST_2148,2,Occasional
CUST_2151,1,One-time
CUST_2152,1,One-time
CUST_2153,5,Occasional
CUST_2154,1,One-time
CUST_2155,2,Occasional
CUST_2156,2,Occasional
CUST_2157,1,One-time
CUST_2158,3,Occasional
CUST_2159,1,One-time
CUST_2160,3,Occasional
CUST_2161,5,Occasional
CUST_2162,1,One-time
CUST_2163,4,Occasional
CUST_2165,2,Occasional
CUST_2166,2,Occasional
CUST_2167,2,Occasional
CUST_2168,4,Occasional
CUST_2169,5,Occasional
CUST_2170,2,Occasional
CUST_2173,1,One-time
CUST_2174,2,Occasional
CUST_2175,2,Occasional
CUST_2176,1,One-time
CUST_2178,1,One-time
CUST_2179,3,Occasional
CUST_2180,4,Occasional
CUST_2181,1,One-time
CUST_2182,1,One-time
CUST_2183,1,One-time
CUST_2185,1,One-time
CUST_2187,2,Occasional
CUST_2188,2,Occasional
CUST_2189,3,Occasional
CUST_2190,3,Occasional
CUST_2191,3,Occasional
CUST_2192,3,Occasional
CUST_2193,3,Occasional
CUST_2194,6,Frequent
CUST_2195,5,Occasional
CUST_2196,5,Occasional
CUST_2197,1,One-time
CUST_2198,2,Occasional
CUST_2199,2,Occasional
CUST_2200,3,Occasional
CUST_2202,1,One-time
CUST_2203,1,One-time
CUST_2204,5,Occasional
CUST_2205,1,One-time
CUST_2207,2,Occasional
CUST_2208,4,Occasional
CUST_2209,1,One-time
CUST_2210,3,Occasional
CUST_2211,3,Occasional
CUST_2212,4,Occasional
CUST_2213,4,Occasional
CUST_2215,5,Occasional
CUST_2217,2,Occasional
CUST_2218,5,Occasional
CUST_2219,4,Occasional
CUST_2220,2,Occasional
CUST_2221,1,One-time
CUST_2222,1,One-time
CUST_2223,1,One-time
CUST_2225,3,Occasional
CUST_2226,4,Occasional
CUST_2227,1,One-time
CUST_2228,4,Occasional
CUST_2229,7,Frequent
CUST_2230,3,Occasional
CUST_2231,2,Occasional
CUST_2232,1,One-time
CUST_2233,3,Occasional
CUST_2234,3,Occasional
CUST_2235,3,Occasional
CUST_2237,2,Occasional
CUST_2238,1,One-time
CUST_2240,1,One-time
CUST_2241,1,One-time
CUST_2243,1,One-time
CUST_2244,1,One-time
CUST_2245,4,Occasional
CUST_2246,2,Occasional
CUST_2247,1,One-time
CUST_2248,1,One-time
CUST_2249,4,Occasional
CUST_2250,2,Occasional
CUST_2251,4,Occasional
CUST_2252,2,Occasional
CUST_2253,5,Occasional
CUST_2254,1,One-time
CUST_2255,2,Occasional
CUST_2256,3,Occasional
CUST_2257,2,Occasional
CUST_2258,5,Occasional
CUST_2259,2,Occasional
CUST_2260,3,Occasional
CUST_2261,1,One-time
CUST_2262,4,Occasional
CUST_2263,1,One-time
CUST_2264,3,Occasional
CUST_2265,1,One-time
CUST_2266,1,One-time
CUST_2267,2,Occasional
CUST_2268,1,One-time
CUST_2269,5,Occasional
CUST_2270,4,Occasional
CUST_2271,1,One-time
CUST_2272,1,One-time
CUST_2273,2,Occasional
CUST_2274,4,Occasional
CUST_2275,2,Occasional
CUST_2276,4,Occasional
CUST_2277,1,One-time
CUST_2278,1,One-time
CUST_2279,4,Occasional
CUST_2280,4,Occasional
CUST_2281,4,Occasional
CUST_2283,2,Occasional
CUST_2284,2,Occasional
CUST_2285,4,Occasional
CUST_2286,1,One-time
CUST_2287,4,Occasional
CUST_2288,2,Occasional
CUST_2289,2,Occasional
CUST_2290,4,Occasional
CUST_2291,3,Occasional
CUST_2292,3,Occasional
CUST_2293,5,Occasional
CUST_2294,4,Occasional
CUST_2295,5,Occasional
CUST_2296,3,Occasional
CUST_2297,2,Occasional
CUST_2298,3,Occasional
CUST_2300,3,Occasional
CUST_2301,3,Occasional
CUST_2302,2,Occasional
CUST_2303,2,Occasional
CUST_2304,2,Occasional
CUST_2305,4,Occasional
CUST_2306,1,One-time
CUST_2307,4,Occasional
CUST_2309,2,Occasional
CUST_2310,4,Occasional
CUST_2311,5,Occasional
CUST_2312,3,Occasional
CUST_2313,2,Occasional
CUST_2314,3,Occasional
CUST_2315,1,One-time
CUST_2316,2,Occasional
CUST_2317,1,One-time
CUST_2318,1,One-time
CUST_2319,2,Occasional
CUST_2320,4,Occasional
CUST_2322,2,Occasional
CUST_2323,1,One-time
CUST_2324,2,Occasional
CUST_2326,1,One-time
CUST_2328,2,Occasional
CUST_2329,5,Occasional
CUST_2330,3,Occasional
CUST_2331,1,One-time
CUST_2332,1,One-time
CUST_2333,2,Occasional
CUST_2334,1,One-time
CUST_2335,2,Occasional
CUST_2336,3,Occasional
CUST_2337,1,One-time
CUST_2338,1,One-time
CUST_2339,2,Occasional
CUST_2340,2,Occasional
CUST_2341,2,Occasional
CUST_2342,4,Occasional
CUST_2343,5,Occasional
CUST_2344,1,One-time
CUST_2345,1,One-time
CUST_2346,4,Occasional
CUST_2347,2,Occasional
CUST_2348,1,One-time
CUST_2349,3,Occasional
CUST_2350,3,Occasional
CUST_2351,1,One-time
CUST_2352,2,Occasional
CUST_2353,5,Occasional
CUST_2354,5,Occasional
CUST_2356,2,Occasional
CUST_2357,1,One-time
CUST_2359,5,Occasional
CUST_2361,4,Occasional
CUST_2362,2,Occasional
CUST_2363,3,Occasional
CUST_2364,5,Occasional
CUST_2365,1,One-time
CUST_2366,1,One-time
CUST_2367,2,Occasional
CUST_2368,1,One-time
CUST_2369,8,Frequent
CUST_2370,2,Occasional
CUST_2371,3,Occasional
CUST_2372,1,One-time
CUST_2373,1,One-time
CUST_2374,4,Occasional
CUST_2375,4,Occasional
CUST_2376,5,Occasional
CUST_2377,2,Occasional
CUST_2378,1,One-time
CUST_2380,2,Occasional
CUST_2381,2,Occasional
CUST_2382,3,Occasional
CUST_2383,2,Occasional
CUST_2384,1,One-time
CUST_2385,2,Occasional
CUST_2386,5,Occasional
CUST_2387,3,Occasional
CUST_2388,4,Occasional
CUST_2389,5,Occasional
CUST_2390,3,Occasional
CUST_2391,4,Occasional
CUST_2392,6,Frequent
CUST_2393,4,Occasional
CUST_2394,2,Occasional
CUST_2395,2,Occasional
CUST_2396,2,Occasional
CUST_2397,1,One-time
CUST_2398,2,Occasional
CUST_2401,2,Occasional
CUST_2402,3,Occasional
CUST_2403,1,One-time
CUST_2404,6,Frequent
CUST_2405,1,One-time
CUST_2406,3,Occasional
CUST_2408,2,Occasional
CUST_2409,3,Occasional
CUST_2410,5,Occasional
CUST_2411,1,One-time
CUST_2412,4,Occasional
CUST_2415,5,Occasional
CUST_2416,3,Occasional
CUST_2417,3,Occasional
CUST_2419,2,Occasional
CUST_2420,1,One-time
CUST_2421,1,One-time
CUST_2422,4,Occasional
CUST_2423,1,One-time
CUST_2424,2,Occasional
CUST_2425,3,Occasional
CUST_2426,3,Occasional
CUST_2427,2,Occasional
CUST_2428,1,One-time
CUST_2429,3,Occasional
CUST_2430,2,Occasional
CUST_2431,2,Occasional
CUST_2433,2,Occasional
CUST_2434,1,One-time
CUST_2435,5,Occasional
CUST_2436,3,Occasional
CUST_2437,3,Occasional
CUST_2438,3,Occasional
CUST_2441,1,One-time
CUST_2442,6,Frequent
CUST_2443,2,Occasional
CUST_2444,2,Occasional
CUST_2445,2,Occasional
CUST_2448,5,Occasional
CUST_2449,3,Occasional
CUST_2450,1,One-time
CUST_2451,1,One-time
CUST_2452,1,One-time
CUST_2453,4,Occasional
CUST_2456,2,Occasional
CUST_2457,3,Occasional
CUST_2458,3,Occasional
CUST_2459,2,Occasional
CUST_2460,2,Occasional
CUST_2461,5,Occasional
CUST_2462,4,Occasional
CUST_2463,3,Occasional
CUST_2464,1,One-time
CUST_2465,6,Frequent
CUST_2466,1,One-time
CUST_2467,3,Occasional
CUST_2468,8,Frequent
CUST_2469,2,Occasional
CUST_2471,1,One-time
CUST_2472,1,One-time
CUST_2473,1,One-time
CUST_2474,3,Occasional
CUST_2475,5,Occasional
CUST_2476,4,Occasional
CUST_2477,4,Occasional
CUST_2478,7,Frequent
CUST_2479,5,Occasional
CUST_2480,3,Occasional
CUST_2481,6,Frequent
CUST_2483,4,Occasional
CUST_2485,1,One-time
CUST_2486,3,Occasional
CUST_2487,2,Occasional
CUST_2488,2,Occasional
CUST_2489,4,Occasional
CUST_2490,3,Occasional
CUST_2491,2,Occasional
CUST_2492,2,Occasional
CUST_2493,2,Occasional
CUST_2494,5,Occasional
CUST_2496,4,Occasional
CUST_2497,4,Occasional
CUST_2498,1,One-time
CUST_2499,2,Occasional
CUST_2500,1,One-time
CUST_2501,3,Occasional
CUST_2502,3,Occasional
CUST_2503,2,Occasional
CUST_2504,1,One-time
CUST_2505,3,Occasional
CUST_2506,6,Frequent
CUST_2507,3,Occasional
CUST_2508,2,Occasional
CUST_2509,2,Occasional
CUST_2511,4,Occasional
CUST_2512,4,Occasional
CUST_2513,2,Occasional
CUST_2514,3,Occasional
CUST_2515,2,Occasional
CUST_2516,1,One-time
CUST_2517,2,Occasional
CUST_2519,2,Occasional
CUST_2520,2,Occasional
CUST_2521,2,Occasional
CUST_2522,5,Occasional
CUST_2523,2,Occasional
CUST_2524,5,Occasional
CUST_2525,3,Occasional
CUST_2526,3,Occasional
CUST_2527,6,Frequent
CUST_2528,3,Occasional
CUST_2529,2,Occasional
CUST_2530,2,Occasional
CUST_2531,5,Occasional
CUST_2532,4,Occasional
CUST_2533,2,Occasional
CUST_2534,1,One-time
CUST_2535,3,Occasional
CUST_2536,1,One-time
CUST_2537,1,One-time
CUST_2538,1,One-time
CUST_2539,1,One-time
CUST_2540,2,Occasional
CUST_2541,2,Occasional
CUST_2542,1,One-time
CUST_2543,2,Occasional
CUST_2544,3,Occasional
CUST_2545,3,Occasional
CUST_2546,2,Occasional
CUST_2547,1,One-time
CUST_2548,4,Occasional
CUST_2549,5,Occasional
CUST_2551,2,Occasional
CUST_2552,3,Occasional
CUST_2553,2,Occasional
CUST_2555,2,Occasional
CUST_2556,2,Occasional
CUST_2557,2,Occasional
CUST_2558,1,One-time
CUST_2559,3,Occasional
CUST_2560,3,Occasional
CUST_2561,2,Occasional
CUST_2562,4,Occasional
CUST_2564,1,One-time
CUST_2565,5,Occasional
CUST_2566,1,One-time
CUST_2567,3,Occasional
CUST_2569,2,Occasional
CUST_2570,3,Occasional
CUST_2571,2,Occasional
CUST_2572,6,Frequent
CUST_2573,2,Occasional
CUST_2574,4,Occasional
CUST_2576,1,One-time
CUST_2577,3,Occasional
CUST_2578,3,Occasional
CUST_2579,2,Occasional
CUST_2581,5,Occasional
CUST_2582,4,Occasional
CUST_2583,1,One-time
CUST_2584,4,Occasional
CUST_2586,3,Occasional
CUST_2587,5,Occasional
CUST_2588,3,Occasional
CUST_2589,1,One-time
CUST_2590,4,Occasional
CUST_2591,4,Occasional
CUST_2592,2,Occasional
CUST_2593,2,Occasional
CUST_2594,3,Occasional
CUST_2595,6,Frequent
CUST_2596,3,Occasional
CUST_2597,2,Occasional
CUST_2599,4,Occasional
CUST_2600,4,Occasional
CUST_2601,1,One-time
CUST_2602,1,One-time
CUST_2604,2,Occasional
CUST_2605,3,Occasional
CUST_2606,1,One-time
CUST_2607,2,Occasional
CUST_2608,1,One-time
CUST_2609,4,Occasional
CUST_2610,3,Occasional
CUST_2612,3,Occasional
CUST_2614,1,One-time
CUST_2615,4,Occasional
CUST_2616,4,Occasional
CUST_2617,2,Occasional
CUST_2618,3,Occasional
CUST_2619,2,Occasional
CUST_2620,1,One-time
CUST_2621,2,Occasional
CUST_2622,3,Occasional
CUST_2623,3,Occasional
CUST_2624,2,Occasional
CUST_2625,3,Occasional
CUST_2626,1,One-time
CUST_2627,2,Occasional
CUST_2629,3,Occasional
CUST_2631,5,Occasional
CUST_2633,9,Frequent
CUST_2634,2,Occasional
CUST_2635,1,One-time
CUST_2636,4,Occasional
CUST_2637,4,Occasional
CUST_2638,4,Occasional
CUST_2639,4,Occasional
CUST_2640,5,Occasional
CUST_2641,5,Occasional
CUST_2642,2,Occasional
CUST_2644,5,Occasional
CUST_2645,5,Occasional
CUST_2646,3,Occasional
CUST_2647,3,Occasional
CUST_2649,2,Occasional
CUST_2650,2,Occasional
CUST_2651,2,Occasional
CUST_2653,4,Occasional
CUST_2654,5,Occasional
CUST_2655,3,Occasional
CUST_2656,2,Occasional
CUST_2657,2,Occasional
CUST_2658,1,One-time
CUST_2659,8,Frequent
CUST_2660,1,One-time
CUST_2661,5,Occasional
CUST_2662,1,One-time
CUST_2663,4,Occasional
CUST_2664,2,Occasional
CUST_2665,3,Occasional
CUST_2666,3,Occasional
CUST_2667,1,One-time
CUST_2668,3,Occasional
CUST_2669,3,Occasional
CUST_2670,1,One-time
CUST_2671,1,One-time
CUST_2672,2,Occasional
CUST_2674,5,Occasional
CUST_2675,3,Occasional
CUST_2676,3,Occasional
CUST_2677,2,Occasional
CUST_2678,4,Occasional
CUST_2679,3,Occasional
CUST_2680,4,Occasional
CUST_2681,3,Occasional
CUST_2682,3,Occasional
CUST_2683,1,One-time
CUST_2684,4,Occasional
CUST_2685,2,Occasional
CUST_2686,4,Occasional
CUST_2687,2,Occasional
CUST_2688,2,Occasional
CUST_2689,2,Occasional
CUST_2690,3,Occasional
CUST_2691,2,Occasional
CUST_2692,2,Occasional
CUST_2694,1,One-time
CUST_2695,1,One-time
CUST_2696,3,Occasional
CUST_2697,7,Frequent
CUST_2698,3,Occasional
CUST_2699,1,One-time
CUST_2700,3,Occasional
CUST_2701,2,Occasional
CUST_2702,5,Occasional
CUST_2703,3,Occasional
CUST_2704,1,One-time
CUST_2705,3,Occasional
CUST_2706,1,One-time
CUST_2708,1,One-time
CUST_2709,2,Occasional
CUST_2710,4,Occasional
CUST_2712,4,Occasional
CUST_2713,4,Occasional
CUST_2714,1,One-time
CUST_2715,1,One-time
CUST_2716,1,One-time
CUST_2717,4,Occasional
CUST_2718,2,Occasional
CUST_2720,1,One-time
CUST_2721,1,One-time
CUST_2722,1,One-time
CUST_2723,3,Occasional
CUST_2724,3,Occasional
CUST_2725,1,One-time
CUST_2726,1,One-time
CUST_2727,2,Occasional
CUST_2728,2,Occasional
CUST_2729,1,One-time
CUST_2730,2,Occasional
CUST_2731,4,Occasional
CUST_2732,1,One-time
CUST_2733,1,One-time
CUST_2734,5,Occasional
CUST_2735,2,Occasional
CUST_2736,3,Occasional
CUST_2737,1,One-time
CUST_2738,3,Occasional
CUST_2739,1,One-time
CUST_2740,4,Occasional
CUST_2741,2,Occasional
CUST_2742,5,Occasional
CUST_2743,6,Frequent
CUST_2744,4,Occasional
CUST_2745,1,One-time
CUST_2746,4,Occasional
CUST_2747,3,Occasional
CUST_2748,2,Occasional
CUST_2749,2,Occasional
CUST_2750,4,Occasional
CUST_2751,1,One-time
CUST_2752,5,Occasional
CUST_2753,7,Frequent
CUST_2754,1,One-time
CUST_2755,5,Occasional
CUST_2756,1,One-time
CUST_2757,1,One-time
CUST_2758,3,Occasional
CUST_2759,4,Occasional
CUST_2760,1,One-time
CUST_2761,3,Occasional
CUST_2762,1,One-time
CUST_2763,2,Occasional
CUST_2764,2,Occasional
CUST_2765,5,Occasional
CUST_2766,5,Occasional
CUST_2767,4,Occasional
CUST_2768,3,Occasional
CUST_2769,1,One-time
CUST_2770,3,Occasional
CUST_2771,4,Occasional
CUST_2772,1,One-time
CUST_2773,1,One-time
CUST_2774,2,Occasional
CUST_2775,4,Occasional
CUST_2776,5,Occasional
CUST_2777,2,Occasional
CUST_2778,2,Occasional
CUST_2779,1,One-time
CUST_2780,3,Occasional
CUST_2781,3,Occasional
CUST_2782,1,One-time
CUST_2783,2,Occasional
CUST_2784,1,One-time
CUST_2785,3,Occasional
CUST_2786,1,One-time
CUST_2787,2,Occasional
CUST_2788,3,Occasional
CUST_2789,4,Occasional
CUST_2790,3,Occasional
CUST_2791,5,Occasional
CUST_2792,4,Occasional
CUST_2793,1,One-time
CUST_2795,2,Occasional
CUST_2796,2,Occasional
CUST_2797,4,Occasional
CUST_2799,1,One-time
CUST_2800,3,Occasional
CUST_2801,1,One-time
CUST_2802,2,Occasional
CUST_2803,1,One-time
CUST_2804,4,Occasional
CUST_2805,2,Occasional
CUST_2806,1,One-time
CUST_2807,3,Occasional
CUST_2808,1,One-time
CUST_2809,4,Occasional
CUST_2811,1,One-time
CUST_2812,2,Occasional
CUST_2813,2,Occasional
CUST_2814,2,Occasional
CUST_2815,2,Occasional
CUST_2816,5,Occasional
CUST_2817,5,Occasional
CUST_2818,4,Occasional
CUST_2819,2,Occasional
CUST_2820,2,Occasional
CUST_2821,3,Occasional
CUST_2822,1,One-time
CUST_2823,1,One-time
CUST_2824,3,Occasional
CUST_2825,3,Occasional
CUST_2826,3,Occasional
CUST_2827,4,Occasional
CUST_2829,2,Occasional
CUST_2830,1,One-time
CUST_2831,2,Occasional
CUST_2832,2,Occasional
CUST_2833,5,Occasional
CUST_2834,2,Occasional
CUST_2835,2,Occasional
CUST_2836,1,One-time
CUST_2837,2,Occasional
CUST_2838,2,Occasional
CUST_2840,2,Occasional
CUST_2841,4,Occasional
CUST_2842,1,One-time
CUST_2843,6,Frequent
CUST_2844,1,One-time
CUST_2845,4,Occasional
CUST_2846,5,Occasional
CUST_2847,4,Occasional
CUST_2848,4,Occasional
CUST_2849,1,One-time
CUST_2850,4,Occasional
CUST_2851,2,Occasional
CUST_2852,1,One-time
CUST_2854,7,Frequent
CUST_2855,1,One-time
CUST_2856,1,One-time
CUST_2857,6,Frequent
CUST_2858,2,Occasional
CUST_2859,1,One-time
CUST_2860,3,Occasional
CUST_2861,1,One-time
CUST_2862,2,Occasional
CUST_2864,1,One-time
CUST_2865,3,Occasional
CUST_2866,2,Occasional
CUST_2867,4,Occasional
CUST_2868,3,Occasional
CUST_2869,2,Occasional
CUST_2870,2,Occasional
CUST_2871,5,Occasional
CUST_2873,2,Occasional
CUST_2874,3,Occasional
CUST_2875,5,Occasional
CUST_2876,3,Occasional
CUST_2877,3,Occasional
CUST_2878,3,Occasional
CUST_2879,3,Occasional
CUST_2880,3,Occasional
CUST_2882,1,One-time
CUST_2883,1,One-time
CUST_2884,1,One-time
CUST_2885,2,Occasional
CUST_2886,5,Occasional
CUST_2887,3,Occasional
CUST_2888,3,Occasional
CUST_2889,4,Occasional
CUST_2890,2,Occasional
CUST_2891,1,One-time
CUST_2892,2,Occasional
CUST_2893,3,Occasional
CUST_2894,2,Occasional
CUST_2895,4,Occasional
CUST_2896,1,One-time
CUST_2897,4,Occasional
CUST_2898,3,Occasional
CUST_2899,3,Occasional
CUST_2900,3,Occasional
CUST_2901,3,Occasional
CUST_2902,3,Occasional
CUST_2903,2,Occasional
CUST_2904,3,Occasional
CUST_2905,1,One-time
CUST_2906,2,Occasional
CUST_2907,2,Occasional
CUST_2908,6,Frequent
CUST_2909,1,One-time
CUST_2910,1,One-time
CUST_2911,3,Occasional
CUST_2912,1,One-time
CUST_2913,2,Occasional
CUST_2914,4,Occasional
CUST_2915,3,Occasional
CUST_2916,2,Occasional
CUST_2917,2,Occasional
CUST_2920,3,Occasional
CUST_2921,2,Occasional
CUST_2922,4,Occasional
CUST_2923,3,Occasional
CUST_2924,3,Occasional
CUST_2925,2,Occasional
CUST_2926,2,Occasional
CUST_2927,2,Occasional
CUST_2928,4,Occasional
CUST_2929,4,Occasional
CUST_2930,3,Occasional
CUST_2931,4,Occasional
CUST_2932,3,Occasional
CUST_2933,1,One-time
CUST_2934,4,Occasional
CUST_2936,3,Occasional
CUST_2937,2,Occasional
CUST_2938,5,Occasional
CUST_2939,3,Occasional
CUST_2940,3,Occasional
CUST_2941,5,Occasional
CUST_2942,2,Occasional
CUST_2943,3,Occasional
CUST_2944,3,Occasional
CUST_2945,2,Occasional
CUST_2946,4,Occasional
CUST_2948,2,Occasional
CUST_2949,1,One-time
CUST_2950,1,One-time
CUST_2951,4,Occasional
CUST_2952,2,Occasional
CUST_2953,3,Occasional
CUST_2955,3,Occasional
CUST_2956,5,Occasional
CUST_2957,1,One-time
CUST_2958,1,One-time
CUST_2959,2,Occasional
CUST_2960,3,Occasional
CUST_2961,1,One-time
CUST_2962,1,One-time
CUST_2963,2,Occasional
CUST_2964,5,Occasional
CUST_2965,5,Occasional
CUST_2966,1,One-time
CUST_2967,1,One-time
CUST_2968,1,One-time
CUST_2969,1,One-time
CUST_2970,9,Frequent
CUST_2971,3,Occasional
CUST_2972,2,Occasional
CUST_2973,1,One-time
CUST_2974,2,Occasional
CUST_2975,2,Occasional
CUST_2976,2,Occasional
CUST_2977,1,One-time
CUST_2978,3,Occasional
CUST_2979,4,Occasional
CUST_2980,1,One-time
CUST_2981,3,Occasional
CUST_2982,3,Occasional
CUST_2983,4,Occasional
CUST_2984,1,One-time
CUST_2985,1,One-time
CUST_2986,5,Occasional
CUST_2987,1,One-time
CUST_2988,2,Occasional
CUST_2989,6,Frequent
CUST_2990,2,Occasional
CUST_2991,2,Occasional
CUST_2992,2,Occasional
CUST_2993,2,Occasional
CUST_2994,1,One-time
CUST_2995,2,Occasional
CUST_2996,4,Occasional
CUST_2998,4,Occasional
CUST_2999,5,Occasional
CUST_3000,1,One-time
CUST_3001,5,Occasional
CUST_3002,2,Occasional
CUST_3003,2,Occasional
CUST_3004,2,Occasional
CUST_3005,2,Occasional
CUST_3007,3,Occasional
CUST_3008,1,One-time
CUST_3009,2,Occasional
CUST_3010,2,Occasional
CUST_3011,2,Occasional
CUST_3012,1,One-time
CUST_3013,3,Occasional
CUST_3014,4,Occasional
CUST_3015,2,Occasional
CUST_3016,2,Occasional
CUST_3017,4,Occasional
CUST_3018,3,Occasional
CUST_3019,3,Occasional
CUST_3020,2,Occasional
CUST_3021,1,One-time
CUST_3022,5,Occasional
CUST_3023,2,Occasional
CUST_3024,3,Occasional
CUST_3025,3,Occasional
CUST_3027,2,Occasional
CUST_3028,3,Occasional
CUST_3029,2,Occasional
CUST_3030,1,One-time
CUST_3031,2,Occasional
CUST_3032,2,Occasional
CUST_3033,5,Occasional
CUST_3034,3,Occasional
CUST_3035,2,Occasional
CUST_3036,2,Occasional
CUST_3037,1,One-time
CUST_3038,3,Occasional
CUST_3039,3,Occasional
CUST_3040,2,Occasional
CUST_3041,2,Occasional
CUST_3042,8,Frequent
CUST_3043,3,Occasional
CUST_3044,2,Occasional
CUST_3045,4,Occasional
CUST_3046,1,One-time
CUST_3048,4,Occasional
CUST_3049,1,One-time
CUST_3050,2,Occasional
CUST_3051,2,Occasional
CUST_3052,1,One-time
CUST_3053,3,Occasional
CUST_3056,1,One-time
CUST_3057,2,Occasional
CUST_3058,2,Occasional
CUST_3059,1,One-time
CUST_3060,3,Occasional
CUST_3061,2,Occasional
CUST_3063,2,Occasional
CUST_3064,2,Occasional
CUST_3065,4,Occasional
CUST_3066,2,Occasional
CUST_3067,3,Occasional
CUST_3068,6,Frequent
CUST_3069,6,Frequent
CUST_3070,2,Occasional
CUST_3071,5,Occasional
CUST_3072,4,Occasional
CUST_3073,4,Occasional
CUST_3075,2,Occasional
CUST_3076,2,Occasional
CUST_3077,3,Occasional
CUST_3078,2,Occasional
CUST_3079,2,Occasional
CUST_3080,1,One-time
CUST_3081,1,One-time
CUST_3082,3,Occasional
CUST_3083,2,Occasional
CUST_3084,2,Occasional
CUST_3085,3,Occasional
CUST_3086,4,Occasional
CUST_3087,6,Frequent
CUST_3088,3,Occasional
CUST_3089,3,Occasional
CUST_3090,2,Occasional
CUST_3091,2,Occasional
CUST_3092,2,Occasional
CUST_3093,2,Occasional
CUST_3094,4,Occasional
CUST_3095,4,Occasional
CUST_3096,2,Occasional
CUST_3097,1,One-time
CUST_3098,1,One-time
CUST_3099,1,One-time
CUST_3100,5,Occasional
CUST_3101,2,Occasional
CUST_3102,3,Occasional
CUST_3103,3,Occasional
CUST_3105,4,Occasional
CUST_3106,1,One-time
CUST_3108,2,Occasional
CUST_3109,2,Occasional
CUST_3110,4,Occasional
CUST_3111,3,Occasional
CUST_3112,3,Occasional
CUST_3113,1,One-time
CUST_3114,2,Occasional
CUST_3115,3,Occasional
CUST_3116,2,Occasional
CUST_3117,1,One-time
CUST_3118,2,Occasional
CUST_3119,1,One-time
CUST_3120,3,Occasional
CUST_3121,4,Occasional
CUST_3122,1,One-time
CUST_3125,3,Occasional
CUST_3126,5,Occasional
CUST_3127,1,One-time
CUST_3128,3,Occasional
CUST_3129,4,Occasional
CUST_3130,5,Occasional
CUST_3131,4,Occasional
CUST_3133,2,Occasional
CUST_3134,1,One-time
CUST_3135,2,Occasional
CUST_3136,2,Occasional
CUST_3137,2,Occasional
CUST_3138,3,Occasional
CUST_3139,3,Occasional
CUST_3140,4,Occasional
CUST_3141,2,Occasional
CUST_3142,2,Occasional
CUST_3143,3,Occasional
CUST_3144,2,Occasional
CUST_3146,2,Occasional
CUST_3147,2,Occasional
CUST_3148,3,Occasional
CUST_3149,4,Occasional
CUST_3150,2,Occasional
CUST_3151,1,One-time
CUST_3153,2,Occasional
CUST_3154,2,Occasional
CUST_3155,2,Occasional
CUST_3156,2,Occasional
CUST_3157,3,Occasional
CUST_3158,1,One-time
CUST_3159,4,Occasional
CUST_3160,4,Occasional
CUST_3161,5,Occasional
CUST_3162,2,Occasional
CUST_3163,3,Occasional
CUST_3165,5,Occasional
CUST_3166,2,Occasional
CUST_3167,4,Occasional
CUST_3168,3,Occasional
CUST_3169,1,One-time
CUST_3170,3,Occasional
CUST_3171,3,Occasional
CUST_3172,1,One-time
CUST_3173,3,Occasional
CUST_3174,6,Frequent
CUST_3175,1,One-time
CUST_3176,1,One-time
CUST_3177,2,Occasional
CUST_3178,4,Occasional
CUST_3179,1,One-time
CUST_3180,2,Occasional
CUST_3181,1,One-time
CUST_3182,3,Occasional
CUST_3183,1,One-time
CUST_3184,3,Occasional
CUST_3185,3,Occasional
CUST_3186,2,Occasional
CUST_3187,4,Occasional
CUST_3188,3,Occasional
CUST_3189,1,One-time
CUST_3190,3,Occasional
CUST_3192,2,Occasional
CUST_3193,2,Occasional
CUST_3194,4,Occasional
CUST_3195,2,Occasional
CUST_3196,3,Occasional
CUST_3198,2,Occasional
CUST_3199,2,Occasional
CUST_3200,8,Frequent
CUST_3201,1,One-time
CUST_3202,3,Occasional
CUST_3203,4,Occasional
CUST_3204,1,One-time
CUST_3205,4,Occasional
CUST_3206,1,One-time
CUST_3207,4,Occasional
CUST_3208,1,One-time
CUST_3209,2,Occasional
CUST_3210,2,Occasional
CUST_3211,1,One-time
CUST_3213,3,Occasional
CUST_3215,3,Occasional
CUST_3216,2,Occasional
CUST_3217,2,Occasional
CUST_3218,1,One-time
CUST_3219,3,Occasional
CUST_3220,1,One-time
CUST_3221,2,Occasional
CUST_3222,4,Occasional
CUST_3223,5,Occasional
CUST_3224,5,Occasional
CUST_3226,3,Occasional
